0.1
0.103902
0.107957
0.11217
0.116547
0.121095
0.12582
0.13073
0.135831
0.141132
0.146639
0.152361
0.158307
0.164484
0.170903
0.177572
0.184501
0.191701
0.199182
0.206954
0.21503
0.223421
0.23214
0.241198
0.250611
0.26039
0.270551
0.281109
0.292078
0.303476
0.315318
0.327623
0.340408
0.353691
0.367493
0.381834
0.396734
0.412215
0.428301
0.445014
0.46238
0.480423
0.499171
0.518649
0.538888
0.559917
0.581767
0.604469
0.628057
0.652565
0.67803
0.704488
0.731979
0.760543
0.790221
0.821058
0.853097
0.886387
0.920976
0.956915
0.994257
1.03306
1.07337
1.11525
1.15877
1.20399
1.25097
1.29979
1.35051
1.40321
1.45797
1.51486
1.57398
1.6354
1.69921
1.76552
1.83442
1.906
1.98038
2.05766
2.13795
2.22138
2.30806
2.39813
2.49171
2.58895
2.68997
2.79494
2.90401
3.01733
3.13507
3.25741
3.38452
3.5166
3.65382
3.79641
3.94455
4.09848
4.25841
4.42458
4.59724
4.77664
4.96304
5.15671
5.35793
5.56701
5.78425
6.00997
6.24449
6.48817
6.74136
7.00442
7.27775
7.56175
7.85683
8.16342
8.48198
8.81297
9.15687
9.51419
9.88546
10.2712
10.672
11.0885
11.5212
11.9708
12.4379
12.9233
13.4276
13.9515
14.496
15.0616
15.6494
16.26
16.8946
17.5538
18.2388
18.9505
19.69
20.4584
21.2567
22.0862
22.9481
23.8436
24.774
25.7408
26.7452
27.7889
28.8733
30
